"Province_State";"Country_Region";"Lat";"Long_";"Confirmed";"Deaths"
"Texas";"US";32.74613808;-100.9162664;3474;84
"Texas";"US";32.73587756;-99.35401337;497;6
"Texas";"US";31.79211404;-94.14550696;2952;110
"Texas";"US";36.27751473;-101.8933156;301;15
"Texas";"US";32.37474036;-95.2717568;37023;819
"Texas";"US";32.22236802;-97.77403489;1504;24
"Texas";"US";26.56150059;-98.73892358;11727;332
"Texas";"US";32.73553157;-98.83631615;1204;37
"Texas";"US";31.82781912;-101.0500746;178;5
"Texas";"US";33.17906744;-100.2538401;232;6
"Texas";"US";30.49856623;-100.5382014;618;11
"Texas";"US";34.53028891;-101.7349174;1495;22
"Texas";"US";32.77143818;-97.29101614;368632;4866
"Texas";"US";32.30163422;-99.89007449;23298;583
"Texas";"US";30.22429013;-102.0766732;107;3
"Texas";"US";33.17402785;-102.3354521;2207;67
"Texas";"US";33.17751417;-99.21226795;139;7
"Texas";"US";33.21339719;-94.96797273;5758;104
"Texas";"US";31.40464436;-100.462443;25198;392
"Texas";"US";30.33432034;-97.7853562;121709;1463
"Texas";"US";31.0879489;-95.1367187;1634;61
"Texas";"US";30.77031716;-94.37690895;2478;70
"Texas";"US";NA;NA;0;0
"Texas";"US";32.73706798;-94.93999853;5874;153
"Texas";"US";31.36868194;-102.0423217;620;15
"Texas";"US";29.35739637;-99.76229172;6374;117
"Texas";"US";29.89149232;-101.1525205;10650;254
"Texas";"US";32.56483801;-95.83766469;8189;223
"Texas";"US";28.79780988;-96.96813006;13114;352
"Texas";"US";30.73872995;-95.57440968;11802;185
"Texas";"US";30.01058447;-95.99011759;6590;84
"Texas";"US";31.50999644;-103.0927909;1991;34
"Texas";"US";30.21498498;-96.40946246;5818;132
"Texas";"US";27.7610369;-99.33237355;57101;910
"Texas";"US";29.27765923;-96.22319248;6283;189
"Texas";"US";35.40114335;-100.2699514;771;14
"Texas";"US";33.98842886;-98.7041034;22236;532
"Texas";"US";34.07945812;-99.24178437;2415;64
"Texas";"US";26.47411727;-97.61535848;4852;113
"Texas";"US";30.64655664;-97.6004854;78126;724
"Texas";"US";29.1732598;-98.08693082;7625;141
"Texas";"US";31.85008651;-103.0485163;1316;31
"Texas";"US";33.21570665;-97.65460265;11539;206
"Texas";"US";32.78722382;-95.38236368;6601;230
"Texas";"US";33.17320212;-102.8276433;1260;34
"Texas";"US";33.17659707;-98.68790885;2985;72
"Texas";"US";27.00156391;-99.16987152;2212;45
"Texas";"US";28.86617238;-99.76050829;2548;55
"Utah";"US";41.52106798;-113.0832816;33029;176
"Utah";"US";39.37231946;-111.5758676;14410;115
"Utah";"US";40.99001837;-112.1139997;59085;282
"Utah";"US";40.66616532;-111.9216011;206496;1213
"Utah";"US";37.62762978;-109.8033714;2644;43
"Utah";"US";38.99617072;-110.7013958;6822;53
"Utah";"US";37.85447192;-111.4418764;42963;433
"Utah";"US";40.86688146;-110.9535882;7322;19
"Utah";"US";40.44862644;-113.1295715;13053;75
"Utah";"US";40.12491499;-109.5174415;8764;79
"Utah";"US";NA;NA;1588;2
"Utah";"US";40.1166722;-111.6657662;132830;583
"Utah";"US";40.33110236;-111.1691419;6513;29
"Utah";"US";41.27116049;-111.9145117;47410;326
"Vermont";"US";44.03217337;-73.14130877;1715;9
"Vermont";"US";43.03519828;-73.09048868;3873;32
"Vermont";"US";44.46548598;-72.10314651;2331;21
"Vermont";"US";44.46322849;-73.08359212;12637;131
"Vermont";"US";44.72736416;-71.73579864;700;2
"Vermont";"US";44.85627605;-72.91249563;3886;52
"Vermont";"US";44.7975824;-73.29679772;397;2
"Vermont";"US";44.60353043;-72.64356694;1586;9
"Vermont";"US";44.00470222;-72.37640104;1662;6
"Vermont";"US";44.82964024;-72.24562697;3343;23
"Vermont";"US";43.57723578;-73.03741676;5039;30
"Vermont";"US";NA;NA;37;0
"Vermont";"US";44.27343241;-72.61604978;4129;28
"Vermont";"US";42.986982;-72.71268875;2686;26
"Vermont";"US";43.58010937;-72.58595157;3355;33
"Virgin Islands";"US";18.3358;-64.8963;7439;85
"Virginia";"US";37.76707161;-75.63234615;4167;80
"Virginia";"US";38.02080697;-78.55481085;8342;108
"Virginia";"US";38.814003;-77.08183073;14647;153
"Virginia";"US";37.78636074;-80.00222498;2221;82
"Virginia";"US";37.34081025;-77.98584649;1531;42
"Virginia";"US";37.60308293;-79.14548696;4470;61
"Virginia";"US";37.37569884;-78.81340003;2483;36
"Virginia";"US";38.8767675;-77.10139853;19221;274
"Virginia";"US";38.16404586;-79.12461614;10511;133
"Virginia";"US";38.05852573;-79.73912095;500;15
"Virginia";"US";37.3080028;-79.5281964;10250;162
"Virginia";"US";37.13128068;-81.13599391;1115;17
"Virginia";"US";37.55531756;-79.80982182;4068;54
"Virginia";"US";36.6163024;-82.16359122;2347;48
"Virginia";"US";36.76366949;-77.8593436;1840;33
"Virginia";"US";37.26818323;-82.03749726;2702;71
"Virginia";"US";37.57242268;-78.52518834;2726;38
"Virginia";"US";37.73484642;-79.35296097;1396;28
"Virginia";"US";37.20553386;-79.09678609;7456;145
"Virginia";"US";38.02679129;-77.34901405;4156;52
"Virginia";"US";36.73066666;-80.73455942;4197;103
"Virginia";"US";37.35358063;-77.05634116;715;21
"Virginia";"US";37.01909701;-78.66314092;1346;28
"Virginia";"US";38.03527919;-78.48569588;5453;60
"Virginia";"US";36.67670048;-76.30545744;29390;368
"Virginia";"US";37.37373208;-77.5868014;40818;563
"Virginia";"US";39.11271747;-77.99199425;1476;28
"Virginia";"US";37.26420587;-77.39609676;2646;69
"Virginia";"US";37.7824656;-79.98631446;772;18
"Virginia";"US";37.48133648;-80.21072274;606;10
"Virginia";"US";38.48199985;-77.9563087;6789;88
"Virginia";"US";37.51328851;-78.24398086;735;19
"Virginia";"US";36.58022376;-79.40395668;6415;195
"Virginia";"US";37.12560977;-82.35124171;1839;29
"Virginia";"US";37.07544585;-77.63451754;3419;58
"Virginia";"US";36.69455571;-77.53406129;840;45
"Virginia";"US";37.93357639;-76.94230311;1297;20
"Virginia";"US";38.83677558;-77.27565836;93639;1176
"Virginia";"US";38.85157547;-77.2977964;1088;35
"Virginia";"US";38.88485255;-77.17560759;702;14
"Virginia";"US";38.73564842;-77.80647472;7318;88
"Virginia";"US";36.9302126;-80.36738849;1510;31
"Virginia";"US";37.84157909;-78.27715475;2858;27
"Virginia";"US";36.99536167;-79.88023649;6284;110
"Virginia";"US";36.6831435;-76.93859681;1665;44
"Virginia";"US";39.20172582;-78.25974949;12094;158
"Virginia";"US";38.2977863;-77.4922454;3136;26
"Virginia";"US";36.66601852;-80.91703124;1585;64
"Virginia";"US";37.31234791;-80.70636931;2358;32
"Virginia";"US";37.40809042;-76.53524337;3960;79
"Virginia";"US";37.71714806;-77.90381514;2103;31
"Virginia";"US";36.65677234;-81.23215889;2231;48
"Virginia";"US";38.29545894;-78.46525378;2293;45
"Virginia";"US";36.67878901;-77.56351439;1950;26
"Virginia";"US";36.76654925;-78.93512622;4062;112
"Virginia";"US";37.03513786;-76.35879121;15345;244
"Virginia";"US";37.7583355;-77.49464673;12263;199
"Virginia";"US";38.43542574;-78.87536254;8408;112
"Virginia";"US";37.53460572;-77.39326555;35263;730
"Virginia";"US";36.68542395;-79.87634026;6902;169
"Virginia";"US";38.35799465;-79.56124594;189;4
"Virginia";"US";37.29186313;-77.29754684;3690;88
"Virginia";"US";36.90579348;-76.70842863;4581;91
"Virginia";"US";37.31156958;-76.76950618;7259;95
"Virginia";"US";38.26818502;-77.15852768;2773;24
"Virginia";"US";37.70965316;-77.09384941;2034;24
"Virginia";"US";37.71044922;-76.88689628;658;8
"Virginia";"US";37.71889653;-76.46400482;1076;23
"Virginia";"US";36.70586667;-83.12606515;3845;61
"Virginia";"US";37.78258621;-79.44262866;1614;36
"Virginia";"US";39.08990083;-77.63481877;35260;303
"Virginia";"US";37.97850256;-77.96274807;3427;52
"Virginia";"US";36.94618528;-78.24133319;1191;22
"Virginia";"US";37.40021399;-79.19888138;11908;195
"Virginia";"US";38.41531222;-78.28220331;1066;23
"Virginia";"US";38.7464321;-77.48509905;5210;53
"Virginia";"US";38.77058531;-77.44399307;1285;14
"Virginia";"US";36.68212094;-79.86352771;2174;91
"Virginia";"US";37.44164146;-76.34098896;904;24
"Virginia";"US";36.67882005;-78.36131056;3537;86
"Virginia";"US";37.63191998;-76.55064617;963;33
"Virginia";"US";37.17746986;-80.37868691;12034;112
"Virginia";"US";37.78790447;-78.88498513;1425;19
"Virginia";"US";37.50694406;-76.99828634;2556;26
"Virginia";"US";37.08166899;-76.51754109;21001;304
"Virginia";"US";36.89934014;-76.26420872;24868;355
"Virginia";"US";37.34062933;-75.87751591;1169;46
"Virginia";"US";37.89202088;-76.41949732;1237;36
"Virginia";"US";36.93357076;-82.62750411;631;15
"Virginia";"US";37.1435975;-78.05065922;2655;70
"Virginia";"US";38.24530219;-78.015604;3920;61
"Virginia";"US";38.61807452;-78.48797204;3509;84
"Virginia";"US";36.6801638;-80.2865648;2227;58
"Virginia";"US";37.20530399;-77.39368102;5083;103
"Virginia";"US";36.81980341;-79.39731264;8382;130
"Virginia";"US";37.14259351;-76.35798148;1362;22
"Virginia";"US";36.85914825;-76.35971629;12884;248
"Virginia";"US";37.55016038;-77.91267882;2910;28
"Virginia";"US";37.22554789;-78.43597949;2989;52
"Virginia";"US";37.18497668;-77.22922187;5232;49
"Virginia";"US";38.70916224;-77.48713689;56495;578
"Virginia";"US";37.06474963;-80.71229738;4316;92
"Virginia";"US";37.12222899;-80.5602732;3003;35
"Virginia";"US";38.68295619;-78.15826963;616;5
"Virginia";"US";37.937575;-76.72920628;1693;16
"Virginia";"US";37.53255773;-77.47966921;24665;366
"Virginia";"US";37.26865804;-80.06396753;12330;182
"Virginia";"US";37.27791025;-79.96189766;12614;251
"Virginia";"US";37.81204314;-79.44605905;2234;65
"Virginia";"US";38.51006137;-78.87260325;9666;165
"Virginia";"US";36.9302832;-82.10095486;4020;68
"Virginia";"US";37.2836193;-80.06219455;3634;64
"Virginia";"US";36.71466456;-82.60171704;3363;83
"Virginia";"US";38.85905135;-78.56813762;6734;171
"Virginia";"US";36.84455636;-81.53344948;5089;122
"Virginia";"US";36.72231125;-77.10642712;2424;67
"Virginia";"US";38.18574462;-77.655399;15805;159
"Virginia";"US";38.41758738;-77.45917053;16685;109
"Virginia";"US";38.15965544;-79.05979937;3498;82
"Virginia";"US";36.70155394;-76.63603554;11139;244
"Virginia";"US";37.11781893;-76.88450012;624;11
"Virginia";"US";36.92432914;-77.25791182;1567;29
"Virginia";"US";37.12191123;-81.56685568;5953;114
"Virginia";"US";NA;NA;0;0
"Virginia";"US";36.73285734;-76.04566934;50806;568
"Virginia";"US";38.90847745;-78.20280433;5243;94
"Virginia";"US";36.72341572;-81.95666289;7908;156
"Virginia";"US";38.06451466;-78.90293905;3738;50
"Virginia";"US";38.11021557;-76.80213247;1951;37
"Virginia";"US";37.28131268;-76.70905141;1194;13
"Virginia";"US";39.17054517;-78.17325058;3771;57
"Virginia";"US";36.9746148;-82.62410519;5715;129
"Virginia";"US";36.91582035;-81.07834059;4699;105
"Virginia";"US";37.24374789;-76.54412815;5631;83
"Washington";"US";46.98299757;-118.5601734;3328;34
"Washington";"US";46.18894415;-117.2022851;2970;50
"Washington";"US";46.23946995;-119.5120834;32020;376
"Washington";"US";47.87046092;-120.6173956;11967;115
"Washington";"US";48.04754642;-123.9226319;5161;68
"Washington";"US";45.77568046;-122.4829204;44173;526
"Washington";"US";46.29442881;-117.9051983;381;9
"Washington";"US";46.19074721;-122.6782231;14119;254
"Washington";"US";47.7361335;-119.692937;6485;43
"Washington";"US";48.4711431;-118.5154041;867;15
"Washington";"US";46.53351425;-118.9018212;20567;181
"Washington";"US";46.43197502;-117.5454032;256;7
"Washington";"US";47.20753737;-119.4500749;16791;163
"Washington";"US";47.14003705;-123.7820567;9210;144
"Washington";"US";48.14713305;-122.5216407;4319;49
"Washington";"US";47.75003077;-123.5609704;1190;17
"Washington";"US";47.49137892;-121.8346131;170858;2047
"Washington";"US";47.63479026;-122.6436061;17832;244
"Washington";"US";47.12521214;-120.679439;5165;55
"Washington";"US";45.87325839;-120.7913598;2226;26
"Washington";"US";46.57756476;-122.3925769;10724;167
"Washington";"US";47.57705241;-118.4194388;1482;24
"Washington";"US";47.35007586;-123.1863685;6291;80
"Washington";"US";48.54855019;-119.7387224;5548;92
"Washington";"US";46.55418369;-123.7285716;1875;34
"Washington";"US";48.53234021;-117.2741804;1639;24
"Washington";"US";47.03892768;-122.1405958;97227;944
"Washington";"US";48.60182783;-122.96745;399;0
"Washington";"US";48.48171488;-121.766131;12477;126
"Washington";"US";46.02408726;-121.9164403;830;7
"Washington";"US";48.04615983;-121.7170703;70412;782
"Washington";"US";47.62113146;-117.4046494;76239;1061
"Washington";"US";48.40035475;-117.8542701;5278;99
"Washington";"US";46.9291895;-122.8290656;22304;250
"Washington";"US";NA;NA;1533;4
"Washington";"US";46.2918004;-123.4250831;301;5
"Washington";"US";46.23040051;-118.4775539;9158;112
"Washington";"US";48.82227976;-121.7490018;17759;173
"Washington";"US";46.90022523;-117.5241763;5961;82
"Washington";"US";46.45738486;-120.7380126;44796;621
"West Virginia";"US";39.1307219;-80.00350858;2922;51
"West Virginia";"US";39.46704621;-78.02414609;19815;190
"West Virginia";"US";38.01974191;-81.69888019;3902;60
"West Virginia";"US";38.70036159;-80.72011184;2332;23
"West Virginia";"US";40.27367263;-80.57915332;3274;75
"West Virginia";"US";38.42424062;-82.23855912;15730;280
"West Virginia";"US";38.84315422;-81.11934872;1046;5
"West Virginia";"US";38.46231092;-81.07652217;1359;21
"West Virginia";"US";39.27057157;-80.70671527;1399;11
"West Virginia";"US";38.02974928;-81.08286634;6643;134
"West Virginia";"US";38.9251277;-80.85952723;1442;14
"West Virginia";"US";39.10314817;-79.19440518;2372;36
"West Virginia";"US";37.9463652;-80.45335881;5159;102
"West Virginia";"US";39.32103553;-78.60826476;3571;50
"West Virginia";"US";40.51943859;-80.57461608;4499;118
"West Virginia";"US";39.00683177;-78.85855301;2639;31
"West Virginia";"US";39.2853852;-80.37919577;11964;173
"West Virginia";"US";38.84263974;-81.68148753;4191;88
"West Virginia";"US";39.30776166;-77.86014147;7224;89
"West Virginia";"US";38.33860077;-81.52857054;26209;522
"West Virginia";"US";38.9947249;-80.49988181;3229;57
"West Virginia";"US";38.172154;-82.07017953;3174;49
"West Virginia";"US";37.8299889;-81.93528571;5607;140
"West Virginia";"US";39.50984542;-80.24244659;8826;117
"West Virginia";"US";39.86064362;-80.66591062;5592;117
"West Virginia";"US";38.77071799;-82.02524219;3855;61
"West Virginia";"US";37.38002939;-81.65083669;3105;52
"West Virginia";"US";37.40481169;-81.11023142;9395;182
"West Virginia";"US";39.41561583;-78.94104895;4893;118
"West Virginia";"US";37.73048351;-82.13338365;4851;84
"West Virginia";"US";39.63218457;-80.04766838;14151;147
"West Virginia";"US";37.56274716;-80.54577965;2207;26
"West Virginia";"US";39.55439028;-78.26311676;2270;48
"West Virginia";"US";38.29617706;-80.79759588;4126;57
"West Virginia";"US";40.0955451;-80.62203992;6495;114
"West Virginia";"US";38.68314479;-79.35084086;1201;15
"West Virginia";"US";39.37091679;-81.16771771;1448;30
"West Virginia";"US";38.32758728;-80.00993811;1230;18
"West Virginia";"US";39.46770987;-79.66712803;5708;97
"West Virginia";"US";38.50782345;-81.9082131;9524;132
"West Virginia";"US";37.76936795;-81.2456041;12141;189
"West Virginia";"US";38.769899;-79.87919615;5417;53
"West Virginia";"US";39.18094587;-81.06356878;1527;21
"West Virginia";"US";38.71622686;-81.35243568;1738;24
"West Virginia";"US";37.65390597;-80.86009693;1513;32
"West Virginia";"US";39.33602617;-80.0421439;2532;41
"West Virginia";"US";39.11240885;-79.57053576;1226;30
"West Virginia";"US";39.46811972;-80.88772676;1418;24
"West Virginia";"US";NA;NA;0;0
"West Virginia";"US";38.89285061;-80.23689136;4349;67
"West Virginia";"US";38.14901357;-82.42287994;5914;88
"West Virginia";"US";38.49370949;-80.4202023;1335;24
"West Virginia";"US";39.6065771;-80.6401654;2729;58
"West Virginia";"US";39.02775007;-81.37473928;895;15
"West Virginia";"US";39.20967886;-81.5162836;13800;259
"West Virginia";"US";37.612327;-81.54511071;3854;67
"Wisconsin";"US";43.96974651;-89.76782777;2984;35
"Wisconsin";"US";46.31956891;-90.67837132;2003;19
"Wisconsin";"US";45.42372701;-91.84833627;9222;97
"Wisconsin";"US";46.52868768;-91.19716729;1878;25
"Wisconsin";"US";44.4526553;-88.00411844;49786;333
"Wisconsin";"US";44.37835084;-91.75332578;2205;8
"Wisconsin";"US";45.86303537;-92.36711412;2546;33
"Wisconsin";"US";44.0816316;-88.21780273;9209;68
"Wisconsin";"US";45.06939744;-91.28068855;11857;126
"Wisconsin";"US";44.73483377;-90.61207486;5265;85
"Wisconsin";"US";43.46492199;-89.33589004;8561;85
"Wisconsin";"US";43.23870316;-90.93073686;2561;23
"Wisconsin";"US";43.06601594;-89.41733797;60863;382
"Wisconsin";"US";43.41576662;-88.70928178;17338;236
"Wisconsin";"US";44.95856458;-87.30002707;4054;41
"Wisconsin";"US";46.43222285;-91.91595768;6982;66
"Wisconsin";"US";44.94562799;-91.8962481;7930;48
"Wisconsin";"US";44.726614;-91.28609183;17802;145
"Wisconsin";"US";45.84963535;-88.39804137;693;14
"Wisconsin";"US";43.75354908;-88.48885325;19492;168
"Wisconsin";"US";45.66678019;-88.77084892;1626;33
"Wisconsin";"US";42.8671731;-90.7063218;8141;119
"Wisconsin";"US";42.6794956;-89.60243287;5167;35
"Wisconsin";"US";43.80025981;-89.04679553;3288;36
"Wisconsin";"US";43.00050278;-90.13469017;2956;17
"Wisconsin";"US";46.26302338;-90.24295041;934;42
"Wisconsin";"US";44.31864893;-90.80566792;3665;34
"Wisconsin";"US";43.02054068;-88.77529134;12885;164
"Wisconsin";"US";43.92456975;-90.11120239;4669;39
"Wisconsin";"US";42.57639354;-88.04051686;25472;399
"Wisconsin";"US";44.51727459;-87.61468386;3881;48
"Wisconsin";"US";43.90632465;-91.11451093;18877;123
"Wisconsin";"US";42.66005229;-90.1317729;2319;12
"Wisconsin";"US";45.26271619;-89.07483625;3456;59
"Wisconsin";"US";45.33737523;-89.73411273;4765;113
"Wisconsin";"US";44.11946801;-87.80928853;13138;114
"Wisconsin";"US";44.89792533;-89.75863384;23725;309
"Wisconsin";"US";45.38553432;-88.033246;7771;81
"Wisconsin";"US";43.81911946;-89.40073763;2552;37
"Wisconsin";"US";45.00422544;-88.70950714;990;11
"Wisconsin";"US";43.00486062;-87.96733172;157736;1678
"Wisconsin";"US";43.94641218;-90.618819;7196;56
"Wisconsin";"US";45.02715345;-88.26807503;7690;77
"Wisconsin";"US";45.70677897;-89.51944105;5609;95
"Wisconsin";"US";44.41578887;-88.46565023;33375;279
"Wisconsin";"US";43.38352225;-87.94625009;13216;123
"Wisconsin";"US";44.58307413;-91.99949611;1254;10
"Wisconsin";"US";44.71850291;-92.4224416;7115;52
"Wisconsin";"US";45.46130348;-92.44182875;7890;89
"Wisconsin";"US";44.47558711;-89.50152965;10434;105
"Wisconsin";"US";45.68051754;-90.3609888;2094;14
"Wisconsin";"US";42.74753117;-88.05941254;33649;471
"Wisconsin";"US";43.3762778;-90.43012729;2413;29
"Wisconsin";"US";42.67151616;-89.071479;23827;256
"Wisconsin";"US";45.47498854;-91.1333012;2353;35
"Wisconsin";"US";43.42574087;-89.94966132;9231;75
"Wisconsin";"US";45.87931905;-91.14504927;2996;37
"Wisconsin";"US";44.78902246;-88.76443896;7585;92
"Wisconsin";"US";43.72099677;-87.94579284;20009;196
"Wisconsin";"US";45.03437474;-92.45000068;15082;87
"Wisconsin";"US";45.21179252;-90.5004405;3344;47
"Wisconsin";"US";44.30360275;-91.35893614;5369;52
"Wisconsin";"US";NA;NA;0;0
"Wisconsin";"US";43.59422667;-90.8324691;3308;66
"Wisconsin";"US";46.05467334;-89.51719204;3328;60
"Wisconsin";"US";42.66858202;-88.54163073;16784;195
"Wisconsin";"US";45.89838588;-91.79050449;2604;29
"Wisconsin";"US";43.36863664;-88.22974712;24534;232
"Wisconsin";"US";43.01833055;-88.30431188;67548;752
"Wisconsin";"US";44.47068056;-88.96534501;8887;190
"Wisconsin";"US";44.11324419;-89.24317107;3969;56
"Wisconsin";"US";44.06886922;-88.64477096;29856;279
"Wisconsin";"US";44.45537896;-90.04158336;11922;140
"Wyoming";"US";41.65498705;-105.7235415;6697;36
"Wyoming";"US";44.52405055;-107.9960365;2112;56
"Wyoming";"US";44.24886082;-105.5474404;9070;115
"Wyoming";"US";41.69357844;-106.9326084;3025;43
"Wyoming";"US";42.97272268;-105.5081848;2297;39
"Wyoming";"US";44.58855102;-104.5697705;982;20
"Wyoming";"US";43.04183996;-108.6296893;9379;138
"Wyoming";"US";42.08798185;-104.3534743;2614;46
"Wyoming";"US";43.71930657;-108.4423174;887;10
"Wyoming";"US";44.04057166;-106.5845174;1319;16
"Wyoming";"US";41.3070252;-104.6887497;17084;205
"Wyoming";"US";42.26376367;-110.6563997;2933;24
"Wyoming";"US";42.96180148;-106.797885;16021;202
"Wyoming";"US";43.05607708;-104.4758896;472;7
"Wyoming";"US";44.52157546;-109.5852825;5380;98
"Wyoming";"US";42.13299116;-104.966331;1496;26
"Wyoming";"US";44.79048913;-106.8862389;5712;55
"Wyoming";"US";42.76558279;-109.9130922;1466;22
"Wyoming";"US";41.65943896;-108.8827882;8007;97
"Wyoming";"US";43.93522482;-110.5890801;5350;14
"Wyoming";"US";41.2878183;-110.5475782;4005;30
